seconds,connectivity,block:block_bio_backmerge,block:block_dirty_buffer,block:block_getrq,block:block_unplug,clk:clk_set_rate,cpu-migrations,cs,fib:fib_table_lookup,filemap:mm_filemap_add_to_page_cache,ipi:ipi_raise,irq:softirq_entry,jbd2:jbd2_start_commit,kmem:kfree,kmem:kmem_cache_alloc,kmem:mm_page_alloc,kmem:mm_page_alloc_zone_locked,kmem:mm_page_free,kmem:mm_page_pcpu_drain,mmc:mmc_request_start,page-faults,pagemap:mm_lru_insertion,qdisc:qdisc_dequeue,random:get_random_bytes,random:urandom_read,rpm:rpm_resume,rpm:rpm_suspend,skb:consume_skb,skb:kfree_skb,skb:skb_copy_datagram_iovec,sock:inet_sock_set_state,tcp:tcp_probe,timer:timer_start,workqueue:workqueue_activate_work,writeback:global_dirty_state,writeback:sb_clear_inode_writeback,writeback:wbc_writepage,writeback:writeback_dirty_inode,writeback:writeback_dirty_inode_enqueue,writeback:writeback_pages_written,writeback:writeback_single_inode,writeback:writeback_write_inode,writeback:writeback_written,label
5.010339465,0,5,5,3,2,0,22,283157,336,2,2031,4101,1,16603,6986,3438,2592,3421,252,11,2519,943,209,11,44,132,18,1022,35,666,0,10,351,88,1,3,6,29,1,1,1,0,2,7.0
5.010467614,1,6,6,3,2,0,7,599206,3,2,403,4511,1,23298,3033,459,22,461,0,11,911,264,207,4,5,131,18,220,21,11,0,79,384,80,1,6,6,6,1,1,1,0,2,1.0
5.024692128,1,0,0,0,0,3,6,585259,4,0,504,4924,0,22232,1890,392,73,413,0,5,670,298,23,4,16,33,12,43,22,20,0,10,240,66,1,0,0,57,0,1,0,0,1,10.0
5.010752926,1,0,0,0,0,0,28,276844,339,0,2109,3956,0,16140,3572,2493,2231,2782,0,5,838,301,219,5,33,127,12,936,32,570,0,10,326,72,1,5,5,18,0,1,1,0,2,5.0
5.013705047,1,0,0,1,1,4,15,313795,330,0,2107,3880,0,16510,5148,3129,2246,3208,0,7,1673,709,207,7,45,127,13,1198,37,849,0,11,362,83,1,3,6,22,0,1,1,0,2,4.0
5.012604557,1,6,6,2,1,3,14,324605,333,2,2279,3741,1,16766,7068,3509,2590,3511,189,9,2514,955,219,11,44,135,16,1212,32,852,0,10,356,81,1,0,0,26,0,1,0,0,1,8.0
5.01457726,1,0,0,0,0,0,1,580319,3,0,456,4397,0,22193,1889,382,262,347,189,5,631,274,23,3,16,33,11,42,22,20,0,10,235,69,1,0,0,53,0,1,0,0,1,10.0
5.010342117,1,5,5,3,2,8,17,339020,331,2,2144,3706,1,16557,5484,3059,2247,2874,0,11,1625,588,219,7,17,137,17,1203,35,847,0,11,369,94,1,3,6,12,1,1,1,0,2,8.0
5.010013583,1,0,0,0,0,0,7,661254,3,0,470,5113,0,23868,4636,605,91,625,0,5,1624,393,213,6,5,128,12,229,28,19,0,84,404,70,1,0,0,13,0,1,0,0,1,14.0
5.011267031,1,0,0,0,0,4,107,307228,528,0,2508,4750,0,17466,6839,2885,2019,2905,378,4,2638,904,399,13,45,215,10,851,35,228,0,20,385,75,1,0,0,265,0,1,0,0,1,3.0
5.010501652,1,9,400,2,1,0,17,606531,106,53,1341,6340,1,23077,10808,2337,605,2332,441,9,4777,1679,319,27,44,230,16,448,83,20,17,96,523,82,2,0,0,470,5,1,0,0,1,11.0
5.011658394,1,0,0,0,0,0,4,276096,341,0,768,4295,0,16759,3634,2303,2106,2303,0,130,816,148,233,2,7,207,12,1152,33,732,0,21,500,129,1,0,0,6,0,1,0,0,1,6.0
5.009872129,1,0,0,4,1,0,2,616841,3,0,2902,4923,0,23361,3206,448,84,466,0,13,882,255,211,4,6,125,14,228,31,17,0,82,369,83,1,3,9,6,0,1,1,0,2,13.0
5.01027413,1,9,427,2,1,0,12,642111,95,56,2945,6282,1,24208,10180,1916,281,1918,126,8,4041,1239,305,24,5,218,14,425,88,15,18,92,555,73,1,8,8,489,6,1,1,0,2,11.0
5.011398689,1,0,0,0,0,0,10,278017,342,0,596,4108,0,16249,3981,2500,2107,2507,0,5,936,282,223,4,6,129,11,1038,30,664,0,12,326,73,1,0,0,8,0,1,0,0,1,6.0
5.011275119,1,0,0,0,0,0,8,280169,343,0,553,4086,0,16371,4180,2498,2154,2510,63,5,932,273,229,4,6,132,11,1044,37,668,0,13,336,77,1,0,0,10,0,1,0,0,1,6.0
5.010924507,1,0,0,0,0,0,21,275873,343,0,2200,4173,0,16442,5034,2982,2430,2981,126,4,1648,699,227,7,45,133,10,1046,38,673,0,13,337,69,1,0,0,24,0,1,0,0,1,6.0
5.011008441,1,0,0,0,0,0,4,290686,336,0,2102,3645,0,16191,2239,2289,2225,2300,63,5,46,9,219,0,6,131,11,1202,35,839,0,11,331,74,1,0,0,3,0,1,0,0,1,8.0
5.011909851,1,0,0,0,0,0,103,260007,514,0,2648,4901,0,17056,6769,3887,2328,3821,315,4,3307,1722,393,11,45,212,10,842,35,217,0,12,365,72,1,5,5,266,0,1,1,0,2,8.0
5.010828933,1,0,0,0,0,0,5,289958,338,0,1937,3840,0,16154,3848,2613,2199,2595,0,4,926,260,211,4,5,121,10,1021,26,660,0,10,316,67,1,0,0,7,0,1,0,0,1,7.0
5.010916655,1,0,0,0,0,0,22,245502,329,0,2032,4231,0,17060,8364,3591,2401,3612,189,5,3270,1070,215,13,44,129,12,1024,32,674,0,17,350,72,1,0,0,26,0,1,0,0,1,7.0
5.01105741,1,0,0,0,0,0,15,261299,343,0,1994,4214,0,16240,4934,2989,2417,3139,252,4,1817,738,235,8,44,134,10,964,29,592,7,31,360,71,1,0,0,23,0,1,0,0,1,5.0
5.010582206,1,0,0,0,0,0,2,287310,336,0,1839,4028,0,16234,4026,2607,2200,2603,0,5,921,269,209,4,5,122,12,1021,33,663,0,10,311,64,1,0,0,8,0,1,0,0,1,7.0
5.011010242,1,6,6,2,1,0,60,278664,528,2,2305,4892,1,17347,6750,2993,1935,3002,0,9,2641,914,391,13,44,217,15,842,32,225,0,17,389,93,1,5,5,268,1,1,1,0,2,2.0
5.010284237,1,9,426,2,1,0,17,527587,95,55,3011,6178,1,23987,8125,1521,645,1552,504,9,3174,1010,305,20,5,224,16,424,87,13,18,93,581,85,1,0,0,527,5,1,0,0,1,11.0
5.010720783,1,5,5,2,1,0,9,284933,339,2,1975,4076,1,16031,3226,2405,2040,2288,0,8,719,221,221,3,5,130,13,1029,32,662,0,10,325,77,1,0,0,3,0,1,0,0,1,6.0
5.013191699,1,0,0,0,0,1,6,613184,15,0,512,5136,0,23568,5942,1264,484,1275,189,4,2495,945,209,12,44,120,10,235,23,26,0,76,358,60,1,0,0,27,0,1,0,0,1,14.0
5.010597549,1,7,7,2,1,0,7,648608,2,2,2529,6016,1,19935,3961,464,85,484,0,9,910,274,185,4,7,118,15,202,28,18,0,75,566,76,1,5,5,10,1,1,1,0,2,9.0
5.011113637,1,5,0,1,1,2,2,583322,6,1,1015,6239,1,23735,4662,624,155,639,63,6,1674,399,217,6,97,128,12,231,21,17,0,88,586,70,1,0,0,11,0,1,0,0,1,12.0
5.010643842,1,6,6,4,3,0,38,306038,505,2,2477,4350,1,16400,1950,1760,1525,1777,63,13,42,14,387,0,5,213,14,825,37,207,0,10,343,83,3,1,0,252,1,1,2,2,3,3.0
5.010364481,1,0,0,0,0,0,28,250548,340,0,673,4018,0,16216,4722,2926,2430,2921,0,5,1644,699,219,7,44,127,11,1033,27,669,0,11,330,75,1,0,0,21,0,1,0,0,1,6.0
5.010400964,1,0,0,0,0,0,3,289441,342,0,603,3977,0,15890,1804,2114,2029,2102,0,5,42,9,221,0,5,132,11,1030,25,659,0,10,317,66,1,0,0,2,0,1,0,0,1,6.0
5.013362265,1,0,0,0,0,0,14,278332,336,0,2118,4043,0,16848,6398,3269,2396,3273,126,5,2465,882,217,9,44,130,11,1029,34,669,0,17,347,77,1,0,0,18,0,1,0,0,1,7.0
5.009790869,1,0,0,0,0,0,4,577498,3,0,775,4919,0,23363,3979,899,471,913,0,5,1629,691,205,7,44,124,12,227,29,23,0,78,386,66,1,0,0,22,0,1,0,0,1,1.0
5.010499995,1,5,5,2,1,8,76,312899,505,2,2424,4462,1,16770,3924,2155,1727,2150,126,9,887,272,393,4,5,222,15,827,35,206,0,12,373,83,1,5,5,256,1,1,1,0,2,3.0
5.010622528,1,0,0,0,0,0,133,259121,512,0,2439,5007,0,17510,6903,3905,2060,3909,252,4,3362,1759,391,11,45,211,10,846,40,222,0,13,368,73,1,0,0,278,0,1,0,0,1,8.0
5.010184403,1,5,5,2,1,0,1,587717,2,2,1943,4432,1,23252,1241,94,8,100,0,9,28,5,213,0,6,128,15,227,31,14,0,83,369,71,1,0,0,4,1,1,0,0,1,1.0
5.020951485,1,0,0,0,0,0,21,279500,517,0,2231,4754,0,16589,3173,2351,1797,2061,63,5,861,446,403,3,18,219,12,854,38,217,0,14,345,72,1,0,0,250,0,1,0,0,1,2.0
5.011160152,1,0,0,0,0,0,8,285910,340,0,2022,3991,0,15898,1898,2147,2023,2141,0,5,49,9,219,1,5,131,11,933,32,565,0,10,326,71,1,0,0,6,0,1,0,0,1,5.0
5.012598507,1,0,0,0,0,0,27,268195,344,0,2079,4207,0,16381,4777,2970,2169,2985,126,112,1664,701,221,8,44,188,12,1048,28,651,0,11,469,118,0,0,0,18,0,0,0,0,0,5.0
5.014336303,1,0,0,0,0,0,18,281867,347,0,2136,4561,0,17273,7177,3395,2480,3395,63,118,2647,913,223,13,45,194,12,1149,39,748,0,20,519,121,1,0,0,26,0,1,0,0,1,7.0
5.010674789,1,9,427,2,1,0,21,560832,93,56,2969,6054,1,24514,9611,1714,464,1724,378,8,3922,1118,307,22,5,223,14,425,86,17,18,99,563,78,2,0,0,489,5,1,0,0,1,11.0
5.013904458,1,5,5,3,2,0,7,581244,4,2,2907,4934,1,23885,6031,1224,233,1234,63,11,2592,905,207,13,44,131,18,229,29,27,0,79,377,87,1,6,6,23,1,1,1,0,2,14.0
5.010678809,1,6,6,2,1,0,7,285980,333,2,2062,4006,1,16190,5125,2921,2192,2773,0,9,1594,552,207,7,16,125,15,1022,28,671,0,10,348,87,1,0,0,8,0,1,0,0,1,7.0
5.010415304,1,0,0,0,0,0,11,643241,2,0,2901,6161,0,23398,6310,1298,233,1297,126,49,2510,928,199,11,135,145,12,252,30,38,0,81,626,83,1,5,5,26,0,1,1,0,2,12.0
5.014471046,1,7,7,2,1,0,1,562976,3,2,431,4450,1,22290,911,134,1,155,0,9,68,65,21,1,5,32,16,36,27,13,0,10,217,75,1,0,0,54,0,1,0,0,1,10.0
5.010080465,1,6,6,2,1,8,70,324507,508,2,2458,4487,1,16795,4042,2162,1617,2153,126,9,900,263,391,4,5,217,16,830,38,207,0,12,387,81,1,0,0,255,0,1,0,0,1,3.0
5.016780689,1,5,5,2,1,0,6,505733,4,2,637,4509,1,22514,2911,515,16,530,0,9,949,334,23,4,5,37,16,40,28,14,0,10,224,77,1,0,0,60,0,1,0,0,1,10.0
5.010674776,1,0,0,0,0,0,12,282548,333,0,2009,4062,0,16228,4765,3041,2191,3046,63,5,1651,701,209,7,44,125,11,1020,27,669,0,10,332,73,1,0,0,19,0,1,0,0,1,7.0
5.010666653,1,5,5,2,1,2,5,622120,15,2,742,5437,1,24084,6241,1222,176,1219,63,159,2584,899,209,13,44,214,16,347,30,82,0,82,581,143,1,5,5,18,1,1,1,0,2,14.0
5.010557973,1,5,5,2,1,0,34,264945,507,2,2341,5009,1,17051,6851,3195,1950,3193,315,9,2638,1066,391,11,45,217,16,834,37,219,0,13,367,81,1,0,0,274,0,1,0,0,1,2.0
5.011065817,1,0,0,0,0,0,5,619134,3,0,507,5592,0,19851,3433,506,146,725,63,5,909,358,183,5,34,109,12,196,23,12,0,73,541,57,1,0,0,14,0,1,0,0,1,9.0
5.010552367,1,10,428,5,3,0,33,574673,104,55,2574,6410,1,24933,13061,2687,493,2717,189,15,5501,1890,356,30,44,280,16,555,85,22,16,125,567,93,3,7,9,509,6,1,4,3,2,11.0
5.010618657,1,0,0,0,0,0,70,275845,514,0,2237,4637,0,16772,4015,2362,1676,2396,63,5,1039,377,399,4,5,217,12,844,38,206,0,10,345,72,1,0,0,259,0,1,0,0,1,2.0
5.010738777,1,0,0,0,0,0,11,643993,3,0,2492,5564,0,19687,3815,458,84,460,63,5,914,265,177,4,6,110,12,191,24,13,0,72,567,70,1,0,0,9,0,1,0,0,1,13.0
5.011015943,1,0,0,0,0,0,6,278807,341,0,629,4037,0,16349,3285,2273,2021,2293,0,5,805,147,229,2,6,132,12,948,28,576,0,18,338,73,1,0,0,5,0,1,0,0,1,5.0
5.010750931,1,9,427,2,1,0,18,605880,85,57,594,6306,1,24809,11696,2095,162,2103,63,9,4813,1375,301,26,5,225,16,436,83,18,18,111,582,84,1,0,0,492,5,1,0,0,1,11.0
5.01089832,1,0,0,0,0,2,8,574993,3,0,2378,4821,0,22468,6006,1277,169,1283,126,5,2504,939,197,11,45,120,12,218,26,23,0,83,366,69,1,0,0,23,0,1,0,0,1,14.0
5.012112411,1,0,0,0,0,0,102,259938,508,0,2468,4888,0,17063,6808,3837,1888,3835,252,5,3273,1693,389,11,45,215,12,831,36,218,0,11,377,73,1,0,0,273,0,1,0,0,1,8.0
5.010529448,1,0,0,0,0,0,15,313080,509,0,2150,4776,0,16697,3947,2238,1799,2235,126,5,916,266,387,4,5,211,11,826,37,205,0,10,356,76,1,0,0,259,0,1,0,0,1,2.0
5.010453318,1,5,5,3,2,0,4,615442,2,2,2517,6081,1,20079,6862,1287,169,1297,126,11,2534,952,175,11,44,109,15,197,30,24,0,74,571,84,3,1,0,27,1,1,2,2,3,9.0
5.019337549,1,0,0,0,0,0,17,273481,340,0,2089,4098,0,16339,4611,2922,2300,2788,63,5,1491,674,219,6,44,131,11,1036,34,672,0,10,344,76,1,0,0,20,0,1,0,0,1,8.0
5.009825875,1,0,0,0,0,0,3,670083,2,0,2080,6055,0,22963,1320,68,7,95,0,4,7,5,205,0,97,118,10,220,30,15,0,80,588,61,1,5,5,5,0,1,1,0,2,12.0
5.011338426,1,0,0,0,0,10,26,351488,344,0,2392,4294,0,17157,6731,3222,2414,3506,189,131,1949,625,217,12,35,202,12,1321,40,909,0,14,542,136,1,0,0,18,0,1,0,0,1,4.0
5.019586124,1,5,5,2,1,0,1,581750,2,2,435,4561,1,22228,808,125,1,147,0,8,68,64,27,1,6,37,14,41,24,14,0,13,229,73,1,0,0,55,1,1,0,0,1,10.0
5.010466866,1,5,5,3,2,0,8,585143,18,2,716,5475,1,23728,4813,1069,296,1072,189,120,1883,790,209,11,45,197,15,334,33,81,0,78,521,134,3,1,0,15,1,1,2,2,3,14.0
5.010931345,1,5,5,3,2,0,6,287993,332,2,1914,3747,1,15896,1925,2239,2122,2244,0,11,37,16,211,0,5,126,16,1010,29,659,0,10,307,78,3,1,0,4,1,1,2,2,3,7.0
5.010779455,1,7,7,3,2,0,6,595329,3,2,2502,6131,1,19736,8406,1463,365,1470,441,10,3274,1052,173,13,45,108,15,196,34,29,0,76,560,84,1,4,7,26,1,1,1,0,2,13.0
5.010628626,1,5,5,2,1,0,14,290585,347,2,1980,4104,1,16251,2658,2372,2325,2376,63,133,286,114,211,4,5,197,16,1126,33,719,0,10,480,130,1,0,0,4,0,1,0,0,1,7.0
5.011360391,1,0,0,0,0,0,118,270724,505,0,2306,4918,0,17052,6827,3074,2076,3071,378,4,2518,947,391,11,45,215,9,836,37,219,0,13,366,72,1,0,0,272,0,1,0,0,1,2.0
5.01021447,1,0,0,0,0,0,3,642707,5,0,2787,4830,0,22360,3859,885,533,896,126,5,1618,695,201,7,44,122,12,221,22,21,0,74,358,63,1,0,0,20,0,1,0,0,1,14.0
5.010302492,1,0,0,0,0,2,117,310995,507,0,2407,4582,0,16733,4003,2145,1617,2176,63,5,915,272,388,5,5,211,12,827,38,208,0,10,358,77,1,0,0,255,0,1,0,0,1,3.0
5.010348896,1,0,0,0,0,0,22,254685,341,0,2307,4255,0,16768,6239,3115,2311,3125,63,4,2360,815,231,9,45,135,10,957,31,585,0,20,357,74,1,0,0,24,0,1,0,0,1,5.0
5.010275068,1,0,0,2,1,0,0,582924,3,0,470,4840,0,23153,1121,83,7,90,0,9,32,13,207,0,5,123,14,222,27,13,0,79,354,65,1,3,7,3,0,1,1,0,2,1.0
5.010364604,1,7,259,7,3,0,3,620034,2,3,538,5339,1,22281,4702,929,345,933,63,19,1634,695,199,8,46,129,20,221,36,26,0,83,433,97,3,3,3,283,2,1,4,3,3,13.0
5.01081358,1,0,0,0,0,0,7,636426,3,0,1080,5594,0,18965,3966,460,84,456,0,5,997,254,175,4,6,109,12,189,24,16,0,74,552,68,1,0,0,8,0,1,0,0,1,9.0
5.011382946,1,5,5,3,2,0,2,647585,2,2,1424,4505,1,23138,1226,96,8,97,0,10,42,13,211,0,6,124,13,224,30,15,0,85,353,72,3,1,0,4,1,1,2,2,3,13.0
5.011652918,1,0,0,0,0,0,9,274337,346,0,551,4347,0,16980,5751,2693,2177,2691,63,4,1692,401,233,6,7,136,10,1055,41,674,0,21,358,73,1,0,0,11,0,1,0,0,1,6.0
5.010927451,1,0,0,0,0,0,13,281750,339,0,2027,3992,0,16058,3344,2618,2024,2332,0,5,850,418,225,3,18,130,11,954,41,586,0,14,348,73,1,0,0,5,0,1,0,0,1,5.0
5.016568347,1,5,5,2,1,0,4,555396,4,2,476,4739,1,22580,4203,792,276,811,0,9,1555,532,25,7,17,38,15,49,33,26,0,11,247,79,1,0,0,63,0,1,0,0,1,10.0
5.010698243,1,0,0,0,0,0,22,266359,338,0,546,4105,0,16201,5165,2956,2368,2671,63,5,1702,650,221,7,16,128,12,944,34,580,0,10,340,75,1,0,0,9,0,1,0,0,1,5.0
5.010394622,1,0,0,0,0,0,7,275787,341,0,2168,4046,0,16226,4034,2531,2043,2538,0,5,917,272,220,4,6,132,12,942,36,573,0,11,332,64,1,0,0,10,0,1,0,0,1,5.0
5.010006538,1,9,426,5,2,0,21,625089,106,55,1633,6578,1,24200,8127,1515,395,1538,315,15,3141,995,337,20,5,256,17,497,87,13,17,107,568,91,2,3,8,485,5,1,1,0,2,11.0
5.010671101,1,0,0,0,0,0,125,263938,506,0,2405,4837,0,16975,6730,3065,2201,3065,315,5,2511,956,389,11,45,212,11,825,33,214,0,11,358,75,1,0,0,272,0,1,0,0,1,2.0
5.010824604,1,0,0,0,0,0,9,278457,342,0,2037,4089,0,16472,3369,2286,2021,2308,0,4,733,141,231,2,6,131,9,1039,29,667,0,20,350,76,1,0,0,4,0,1,0,0,1,6.0
5.010271703,1,5,5,3,2,2,7,617252,8,2,1591,6202,1,22206,4032,891,345,895,63,11,1626,687,195,7,131,119,16,219,22,20,0,80,578,82,3,1,0,20,1,1,2,2,3,8.0
5.01098634,1,5,5,2,1,10,21,357381,337,2,2118,4134,1,17188,6541,3325,2535,3342,189,135,2413,822,215,9,44,199,15,1307,28,908,0,17,554,131,1,0,0,20,0,1,0,0,1,4.0
5.016615874,1,7,7,2,1,0,5,575328,3,2,456,4526,1,22599,4201,794,213,745,63,9,1522,534,23,7,17,37,15,44,33,23,0,11,253,80,1,0,0,61,0,1,0,0,1,10.0
5.010248791,1,5,5,2,1,0,10,647537,5,2,2803,5383,1,23056,4820,624,91,641,189,9,1635,392,207,6,5,125,16,223,28,19,0,81,428,75,1,0,0,10,0,1,0,0,1,14.0
5.010667528,1,0,0,0,0,0,25,284679,507,0,2263,4698,0,16664,3880,2252,1863,2235,126,5,925,263,389,5,6,212,12,826,34,205,0,11,353,76,1,0,0,254,0,1,0,0,1,2.0
5.013357428,1,6,6,2,1,0,19,285419,335,2,2086,4217,1,16519,6791,3400,2472,3394,126,9,2530,941,209,11,44,130,15,1025,28,671,0,10,358,82,1,0,0,23,0,1,0,0,1,7.0
5.010644643,1,7,263,3,2,0,10,612467,2,3,776,5844,1,20873,8155,1441,239,1446,63,10,3251,1062,181,13,44,112,16,201,23,25,0,82,504,82,1,1,0,286,1,1,0,0,1,13.0
5.011958926,1,0,0,0,0,0,14,283054,336,0,1949,4063,0,16805,6281,3226,2207,3231,63,5,2384,815,219,9,45,131,12,1032,30,671,0,18,343,69,1,0,0,22,0,1,0,0,1,7.0
5.010517535,1,5,5,3,2,0,5,577446,4,2,581,5161,1,23382,4168,914,409,919,63,11,1632,688,215,7,45,129,15,239,32,25,0,82,384,79,3,1,0,22,1,1,2,2,2,1.0
5.011259664,1,0,0,0,0,0,28,282413,352,0,659,4248,0,16651,7319,3458,2389,3461,126,5,2772,1037,219,15,44,131,12,1042,28,676,0,10,364,79,1,0,0,23,0,1,0,0,1,6.0
5.010431559,1,9,427,2,1,0,27,608126,93,56,2686,6111,1,24111,10902,2352,541,2346,315,9,4779,1659,300,27,45,218,15,424,84,22,18,92,567,82,2,0,0,498,5,1,0,0,1,11.0
5.011075233,1,0,0,0,0,6,57,323846,505,0,2371,4451,0,16680,4618,2556,1799,2566,189,4,1648,691,385,7,44,208,9,826,31,213,0,10,369,70,1,0,0,275,0,1,0,0,1,3.0
5.011130316,1,5,5,2,1,0,73,284745,505,2,2338,4677,1,16720,3942,2251,1739,2247,0,9,921,265,393,4,5,222,16,828,36,207,0,12,357,85,1,0,0,262,1,1,0,0,1,2.0
5.010506772,1,0,0,0,0,0,8,239013,339,0,2136,3878,0,15962,2017,2127,2014,2148,0,5,41,5,225,0,6,134,12,942,36,571,0,13,331,76,1,0,0,6,0,1,0,0,1,5.0
5.010391239,1,0,0,0,0,0,13,604394,2,0,1771,5108,0,20735,4340,920,344,927,0,5,1646,690,187,7,45,115,12,209,32,25,0,73,428,69,1,0,0,24,0,1,0,0,1,14.0
5.010618619,1,5,5,3,2,0,13,237769,343,2,2102,3862,1,16059,2477,2379,2124,2370,0,11,288,105,211,5,5,131,16,1021,30,659,0,10,333,86,3,1,0,3,1,1,2,2,3,7.0
5.011236115,1,0,0,0,0,0,39,276851,514,0,2086,4672,0,16875,3232,2011,1732,2008,126,5,764,138,395,2,5,215,11,836,30,208,0,17,353,79,1,0,0,256,0,1,0,0,1,2.0
5.010304519,1,0,0,0,0,0,2,610863,3,0,2894,4764,0,23118,1199,89,6,98,0,4,32,5,209,1,6,123,9,223,30,15,0,78,367,61,0,0,0,4,0,0,0,0,0,14.0
5.010609144,1,0,0,0,0,0,57,311838,512,0,2547,4756,0,17520,7219,2986,1956,3009,126,66,2511,966,399,11,46,253,11,893,49,241,0,15,438,93,1,0,0,267,0,1,0,0,1,3.0
5.011261557,1,5,5,2,1,0,14,284969,338,2,559,4123,1,16502,3706,2355,2086,2328,63,9,851,194,227,3,7,139,16,1040,41,670,0,17,348,76,1,0,0,7,0,1,0,0,1,6.0
5.01071983,1,0,0,0,0,0,8,641620,4,0,2769,5358,0,23028,6280,1284,232,1293,63,4,2513,927,199,11,45,119,10,224,33,26,0,77,390,69,1,0,0,26,0,1,0,0,1,14.0
5.010578465,1,5,5,3,2,0,96,293166,508,2,2348,4765,1,17018,6831,6197,2075,6115,189,11,5590,4014,389,11,45,216,16,834,36,217,0,11,367,87,3,1,0,274,1,1,2,2,3,2.0
5.011114435,1,0,0,1,1,0,69,282962,506,0,2286,4914,0,16776,4824,2660,1920,2675,63,7,1619,678,391,7,46,215,14,836,39,220,0,12,361,72,1,3,6,275,0,1,1,0,2,2.0
5.010441905,1,9,427,2,1,0,17,620897,81,55,592,6566,1,24374,12967,2742,555,2752,315,9,5643,1934,275,32,45,206,15,395,84,25,19,92,587,86,2,0,0,501,4,1,0,0,1,11.0
5.010693424,1,5,5,2,1,0,6,653489,2,2,523,6152,1,23164,4045,903,470,900,189,9,1629,698,201,7,135,122,16,219,22,20,0,83,590,71,1,0,0,21,0,1,0,0,1,12.0
5.010924671,1,0,0,0,0,0,47,280503,510,0,2303,5002,0,17116,5492,6026,2074,5941,189,127,5018,3905,387,11,44,284,10,944,40,280,0,10,515,127,1,0,0,263,0,1,0,0,1,2.0
5.01104263,1,0,0,0,0,0,114,273992,536,0,3003,5553,0,19256,6878,3667,2012,3638,252,117,3149,1556,393,9,44,277,10,985,54,301,0,17,521,113,1,5,5,296,0,1,1,0,2,8.0
5.010233447,1,0,0,0,0,2,126,300141,505,0,2410,4605,0,16833,4920,2591,1689,2626,63,5,1634,690,389,7,45,212,11,837,42,218,0,11,367,72,1,0,0,269,0,1,0,0,1,3.0
5.01070203,1,5,5,2,1,0,4,238522,342,2,2073,3898,1,16759,3708,2647,2612,8848,6489,9,776,130,225,2,5,134,16,1231,32,892,0,17,348,87,1,0,0,8,0,1,0,0,1,8.0
5.058922879,1,0,0,1,1,0,11,287561,336,0,2005,3977,0,16346,5106,3004,2341,2774,126,7,1665,599,209,7,16,128,14,1031,28,677,0,10,342,81,1,3,6,8,0,1,1,0,2,7.0
5.009871248,1,5,5,2,1,0,6,579708,3,2,564,5828,1,23262,4299,906,281,929,0,9,1601,687,213,7,136,128,16,239,33,28,0,83,601,75,1,0,0,18,0,1,0,0,1,12.0
5.011215343,1,5,6,3,1,4,85,297520,511,2,2364,5153,1,18421,13761,6032,4096,14421,10836,125,7953,3535,400,35,42,294,17,1009,60,345,0,15,555,158,2,0,0,292,1,2,0,0,2,3.0
5.009779106,1,0,0,0,0,0,6,625265,3,0,545,5267,0,20635,4819,1038,478,1063,126,4,1851,779,185,11,45,108,9,210,33,28,0,79,457,64,1,0,0,21,0,1,0,0,1,14.0
5.009492353,1,0,0,0,0,0,8,279575,345,0,2180,3979,0,15868,1735,2104,2030,2115,0,5,8,5,227,0,6,135,12,947,28,569,0,12,334,71,1,0,0,4,0,1,0,0,1,5.0
5.010546953,1,5,5,3,2,2,15,597103,3,2,2545,5988,1,19904,6867,1276,359,1279,315,11,2526,946,173,11,44,108,15,196,30,24,0,73,556,82,3,1,0,25,1,1,2,2,3,9.0
5.010573597,1,5,5,2,1,0,2,661788,17,2,480,6331,1,23497,2648,242,78,246,0,9,780,137,213,2,97,128,15,232,20,19,0,91,602,77,1,0,0,5,0,1,0,0,1,12.0
5.010557212,1,0,0,0,0,0,13,604339,2,0,2938,6258,0,23926,7765,1453,430,1456,252,5,3262,1045,205,13,135,121,11,227,30,25,0,88,581,70,1,0,0,28,0,1,0,0,1,12.0
5.010231847,1,5,5,2,1,12,24,360296,350,2,2254,4058,1,17227,7921,3368,2203,3200,0,9,2288,778,219,12,11,131,16,1302,41,972,0,14,408,96,1,0,0,20,0,1,0,0,1,4.0
5.010432722,1,5,5,3,2,0,9,575713,3,2,2656,5009,1,23613,6241,1300,358,1310,126,11,2508,949,207,11,45,125,16,231,33,26,0,81,398,83,3,1,0,20,1,1,2,2,3,1.0
5.010110818,1,5,5,4,2,4,70,304120,509,3,2640,4639,1,16702,3706,2192,1624,2192,126,71,845,285,395,8,6,258,18,875,36,225,0,12,444,122,3,1,0,253,1,1,2,2,3,3.0
5.010464278,1,6,6,3,2,4,70,307898,503,2,2625,4710,1,17476,6473,2763,2001,2761,252,120,2346,813,393,9,44,281,15,922,39,267,0,17,500,133,3,1,0,269,1,1,2,2,3,3.0
5.016166435,1,0,0,0,0,0,124,280975,511,0,2285,4845,0,17242,6549,2895,1944,2603,126,5,2494,810,399,9,16,217,12,847,33,217,0,17,364,76,1,0,0,259,0,1,0,0,1,2.0
5.010451483,1,0,0,3,1,0,3,572915,3,0,612,5361,0,19658,1982,91,70,98,63,11,42,5,185,1,6,112,13,203,31,17,0,76,568,69,1,4,8,6,0,1,1,0,2,13.0
5.010849238,1,0,0,0,0,0,43,265418,507,0,2235,4521,0,17231,5509,2410,1856,2421,126,5,1650,382,391,7,5,213,12,824,38,209,0,17,352,78,1,0,0,253,0,1,0,0,1,2.0
